WLMouse Beast X Mini Omron Optical (unit 1) - SapphireOS 25H2 - 8Khz High Speed Turbo Mode - No Buttons Held
3200
xCount,yCount,Time (ms),buttonflags
4,-5,91.2383,0
3,-3,91.3632,0
5,-4,91.4883,0
3,-2,91.6132,0
5,-4,91.7385,0
2,-3,91.8634,0
5,-4,91.9883,0
3,-3,92.1132,0
5,-4,92.2383,0
3,-3,92.3632,0
5,-4,92.4883,0
3,-3,92.6133,0
5,-4,92.7382,0
3,-2,92.8633,0
5,-5,92.9885,0
3,-2,93.1865,0
5,-4,93.2613,0
3,-3,93.3773,0
5,-4,93.4952,0
3,-3,93.621,0
5,-4,93.7955,0
3,-2,93.8754,0
5,-4,93.9974,0
3,-3,94.1158,0
5,-4,94.2387,0
4,-3,94.3636,0
5,-4,94.4885,0
3,-3,94.6137,0
5,-4,94.7386,0
3,-2,94.8634,0
5,-4,94.9884,0
4,-3,95.1134,0
5,-4,95.2383,0
3,-3,95.3634,0
5,-3,95.4986,0
4,-3,95.6167,0
5,-4,95.7408,0
3,-3,95.8656,0
6,-3,95.9964,0
5,-5,96.1162,0
3,-2,96.2406,0
5,-4,96.3691,0
4,-3,96.4889,0
3,-2,96.619,0
6,-4,96.7389,0
3,-3,96.8634,0
5,-4,96.9886,0
4,-2,97.1136,0
5,-4,97.2388,0
4,-2,97.3634,0
5,-4,97.4885,0
4,-3,97.6134,0
5,-3,97.7384,0
4,-3,97.8637,0
5,-4,97.9884,0
4,-2,98.1133,0
5,-4,98.2384,0
4,-3,98.3635,0
5,-4,98.4884,0
4,-2,98.6135,0
6,-4,98.7385,0
3,-2,98.8634,0
6,-4,98.9884,0
4,-3,99.1133,0
5,-3,99.2384,0
4,-3,99.3634,0
5,-4,99.4885,0
4,-2,99.6134,0
6,-4,99.7384,0
4,-2,99.8633,0
5,-4,99.9996,0
4,-2,100.1163,0
6,-4,100.2405,0
4,-3,100.3691,0
6,-3,100.4888,0
4,-3,100.6192,0
5,-3,100.7388,0
4,-3,100.8633,0
6,-3,100.9885,0
4,-2,101.1135,0
6,-4,101.2384,0
4,-2,101.3634,0
6,-4,101.4883,0
4,-2,101.6134,0
5,-4,101.7394,0
5,-2,101.8634,0
5,-4,101.9885,0
4,-3,102.1133,0
6,-3,102.2384,0
